STATE_NAME,HR60,HR70,HR80,HR90,HC60,HC70,HC80,HC90,PO60,PO70,PO80,PO90,RD60,RD70,RD80,RD90,PS60,PS70,PS80,PS90,UE60,UE70,UE80,UE90,DV60,DV70,DV80,DV90,MA60,MA70,MA80,MA90,POL60,POL70,POL80,POL90,DNL60,DNL70,DNL80,DNL90,MFIL60,MFIL70,MFIL80,MFIL90,FP60,FP70,FP80,FP90,BLK60,BLK70,BLK80,BLK90,GI60,GI70,GI80,GI90,FH60,FH70,FH80,FH90
Idaho,1.7179766406136365,3.0864667801681818,6.879543863704546,2.3013860466659093,0.303030303025,0.5757575757522727,0.969696969690909,0.5530303030272727,15163.431818181818,16204.886363636364,21453.06818181818,22880.659090909092,-0.9547125975454546,-0.7167618916,-0.4440909855318182,-0.5150864163318182,-0.908615064375,-0.8916553758704545,-0.8100394291772727,-0.7952372641340909,6.222727272727273,6.159090909090909,9.102514501513637,7.380993505586363,2.862263236209091,3.2806065975818184,5.3928649982977275,8.17484292215909,26.468181818181815,27.920454545454547,28.270454545454548,32.52045454545455,9.100554926654546,9.102531932220455,9.338848455297727,9.3527229926,1.8470357851181818,1.8490213751295455,2.0874538028113636,2.0973844437840907,8.501599984693183,8.976798364822727,9.683148305047727,10.211746960577273,23.01590909090909,11.561363636363636,11.367649038968182,10.754906313420454,0.1219760973,0.21862047265454543,0.1723620650409091,0.2152690203863636,0.2542796806295455,0.3481329286909091,0.3533195740659091,0.35808029323181817,7.982875491872727,5.879545454545454,7.316488247579545,8.466508343795455
Illinois,1.6999111343352942,3.0044761699774507,3.802107260451961,3.3800164238598036,4.53594771245098,10.3758169935,13.915032679751961,12.918300653920587,98834.88235294117,108924.36274509804,112024.6862745098,112064.72549019608,-0.5465513414862745,-0.6504545842313726,-0.6995964196411765,-0.5135675784362745,0.3686791617196078,0.34818357176372544,0.2990477064127451,0.24188073745882352,4.979411764705882,4.2823529411764705,8.303966615761764,6.766880600371569,1.8356737392441178,2.3921204286539215,4.8392780859901965,7.352665783838236,32.673529411764704,31.67549019607843,31.71470588235294,34.976470588235294,10.291445024968628,10.325930188203921,10.396708563342155,10.357573573096078,4.070608473236274,4.107624049035294,4.180106812352942,4.14180812920098,8.469593803541176,9.056476839910784,9.865444194501961,10.337661003523529,27.572549019607845,11.213725490196078,8.20414946945098,9.87603138310196,2.281265061177451,2.5612873401539216,3.0604824041450978,3.6540936206490198,0.2864281974598039,0.34914063205686274,0.34954497037941173,0.3566186559245098,10.151706149848039,7.754901960784314,9.381274127455882,11.417464433085293
Indiana,1.7742421099249999,2.7644057237934785,3.5056630143630434,3.1977275244826084,1.5905797101369565,3.0760869565249997,4.304347826116304,3.576086956519565,50679.32608695652,56471.65217391304,59676.34782608696,60262.59782608696,-0.7717898956130435,-0.9063963432934783,-0.8512803357750001,-0.7737201844945653,0.4628973728717391,0.47511737659347825,0.44802520826086956,0.41672227511086957,4.422826086956522,4.303260869565217,7.967883688173913,5.843255140371739,2.0430036118163044,2.637147060401087,5.279327541620653,7.9616386594304345,29.665217391304346,28.643478260869564,30.008695652173916,33.642391304347825,10.28609435343587,10.370466039272825,10.471151842176086,10.474872473582609,4.350475509301087,4.437390268526086,4.542652126615217,4.548221185853261,8.525737442938043,9.109781035410869,9.856106301478261,10.369834503586956,24.089130434782607,8.92608695652174,7.544478300340217,7.702523934488044,1.3646988433739131,1.5730121594576087,1.7483706414228262,1.8903349534326086,0.2712027986032609,0.330504291298913,0.33557682778369563,0.3444286582336957,9.419969171165217,7.589130434782609,9.413319313790218,10.984520111755435
Iowa,0.6458724168717171,0.8887025168040403,1.8711550781101007,1.2787246918585857,0.3131313131272727,0.4579124579050505,0.7441077441010101,0.5993265993262626,27853.909090909092,28539.070707070707,29432.40404040404,28048.030303030304,-0.4055522695040404,-0.6290457257777777,-0.658546377879798,-0.6715987120545455,0.053323615534343435,-0.00228385786565657,-0.09042405455454545,-0.16786647162222224,3.088888888888889,3.16969696969697,5.043619276582828,4.3676061099303025,1.4517781529979799,1.7564837463545455,3.5389193017636362,5.852161737347474,31.92121212121212,32.12323232323232,32.355555555555554,36.223232323232324,9.927376687543434,9.892687338133333,9.906008545774748,9.818297127066666,3.608693773070707,3.5759017571121214,3.588773318219192,3.502729051537374,8.361223084567676,9.000396781345454,9.804955234856566,10.269664360040403,32.27474747474747,10.66161616161616,8.939091365443435,9.060296555066667,0.2766789731020202,0.3409442799929293,0.40607075088888883,0.5221348425656566,0.3047828134575758,0.36381996934141414,0.35781316313030304,0.3514109383555556,8.945206848323233,6.522222222222223,7.512574541749495,8.899138928862627
Kansas,1.3590935341590478,2.2732599989190474,3.342002851357143,2.6545628754447623,0.5047619047647619,0.8888888888838095,1.4666666666571428,1.2507936507819049,20748.67619047619,21419.72380952381,22511.22857142857,23595.942857142858,-0.5948427740247619,-0.4593899291219048,-0.5584648183847619,-0.5848472763571428,-0.5411731996866667,-0.5833543049961905,-0.6692257245123809,-0.7010453659285714,2.7285714285714286,2.639047619047619,3.0325564278257144,3.6747592009638095,1.8251285038190477,2.304014744497143,4.071639620973333,6.578637780548571,32.70666666666666,34.23047619047619,34.27047619047619,36.37428571428572,9.292995677262857,9.23544355690857,9.244239747992381,9.194775984955237,2.673335142807619,2.619765591402857,2.6287503821733336,2.5784393632152383,8.417545129341905,8.92025612434857,9.739083152244762,10.235726801885715,28.493333333333336,12.157142857142857,9.119639495617143,9.686758319525714,1.3915858656438096,1.4234010259914287,1.5419868563542856,1.7130378561009523,0.28708466263523813,0.3687959499190476,0.35980282101047617,0.3551350890152381,8.661754001301905,6.539047619047619,7.05964960517619,8.459306089434286
Kentucky,6.563323277536667,9.062331175968334,7.7944375509274995,6.619957152903334,1.6861111111108333,2.7500000000275,2.7500000000033333,1.9472222222225,25317.966666666667,26839.258333333335,30506.475,30710.8,0.6748292474216666,0.6551097897108333,0.567926707945,0.6410594615708334,0.046125285190000004,0.029632707604166662,0.04986888201250001,0.029749978079999996,6.633333333333334,5.471666666666667,10.026763689509165,8.88868980821,1.9117158717791667,2.5203055571066666,4.792945417745,7.543130885126667,28.301666666666666,29.421666666666667,30.101666666666667,33.76,9.655690747615834,9.669922618555834,9.830673038973334,9.830764035738333,3.9255423752933334,3.9444280503416667,4.10528535826,4.104445782795,7.970470718235833,8.652442577155,9.550956405470833,10.036646639070833,50.61583333333333,26.6925,18.3138407414725,19.762482549763334,4.8335747606025,4.500845632668333,3.948297946196667,3.7468457317866664,0.3522452039775,0.3989382445591667,0.38861744963083333,0.404677731265,12.434988144247502,9.792499999999999,10.867437136205002,13.116517358579166
Louisiana,6.9825416308375,11.453404927323438,12.44221994515,11.741192049503125,3.8697916666625,7.526041666615625,10.786458333332812,11.796875,50890.96875,56947.453125,65717.1875,65937.078125,1.0077342100265625,1.2267168476796875,1.206328332728125,1.55207956910625,0.3052905068671875,0.326678413265625,0.319879938215625,0.2873636642578125,6.709375,6.165625,7.007104258179687,10.748027059728125,1.4753345242796876,1.9236334688906251,3.7059444476203125,6.581692228145313,24.6515625,25.3203125,27.8546875,31.296875,10.313927705695313,10.401443679959375,10.526377679514063,10.51562954271875,3.85884544101875,3.950361415259375,4.087221231523437,4.09636006480625,8.092476809565625,8.724499198546875,9.668213009064063,10.037561070585937,46.00625,28.009375,18.350060375495314,22.49909795959375,34.49088793162344,32.05047994570938,29.88300961121875,30.44962746128906,0.3557078965125,0.40759394268125,0.4119618716265625,0.425758981253125,14.566412940446876,12.546875,14.594769919325,19.187552411153124
Maine,1.8433575736125,2.16408754525625,2.99863699530625,2.5353920586500003,0.9999999999875,1.1874999999875,2.12499999999375,1.9166666666625,60579.0625,62107.625,70291.25,76745.5,-0.6224692563125,-0.55790052164375,-0.2848671105375,-0.546244734275,0.37997338906875,0.3463030446,0.34274242549375,0.3719081701625,7.025,4.625,8.59198999385,7.4119779304125,2.762805824375,3.1450136313937502,5.901985642375,8.41721502511875,30.65,29.900000000000002,30.931250000000002,34.48125,10.72476787646875,10.7473118535625,10.8859900041625,10.9734257258125,3.5647125343125,3.58753365079375,3.72365824284375,3.81749779533125,8.43174581073125,8.962911374299999,9.627579992125,10.3188179270625,25.537499999999998,11.268749999999999,10.84730025170625,8.9334099174125,0.222189335175,0.1945808769,0.208189021,0.3325719349625,0.25181340060625,0.33673006720625,0.34245566200625,0.35527842375625,11.911292380012501,9.4125,11.42252421039375,12.46667388065625
Maryland,5.652909132808333,7.0673858152625,6.686666856875,7.2752179259875005,6.5,16.763888888904166,17.555555555675,24.569444444704164,129195.375,163495.70833333334,175707.29166666666,199227.83333333334,-0.3119107426041667,-0.366854936175,-0.4328377283875,-0.6752555944833333,0.9739049600374999,1.0328004481166666,1.0587324224166668,1.1210959759541668,5.866666666666667,4.0375000000000005,6.528245683133334,4.4049283567375,1.627124214075,2.123100004058333,4.364081538641667,6.451514867295834,28.645833333333332,28.662499999999998,31.020833333333332,33.88333333333333,10.950169655462501,11.135794188895835,11.317448032583334,11.484525853395832,5.0068185907,5.190807018508333,5.377352310395833,5.5489078511875,8.5163058505375,9.119270811716666,9.928993127362501,10.581545718666666,25.041666666666668,11.362499999999999,7.835768081816667,6.621656928883334,17.663458222491666,17.231418557975,16.9773015837375,17.07624878978333,0.28547650312916667,0.3471134659333333,0.3460178022875,0.3412631456375,12.271063372245834,10.170833333333333,12.851063094679168,14.834807040616667
Massachusetts,1.2786153289,2.677063319966667,3.5572325218,3.6801850429916665,5.30555555555,15.611111111058333,19.027777777841667,21.250000000283332,428265.8333333333,473273.25,476917.3333333333,499897.8333333333,-1.007951021,-0.8969342701666667,-0.4699255503833333,-0.7315731816916666,2.1310905410416665,2.086923261675,2.0081153001166667,1.9577156059666665,4.516666666666667,3.908333333333333,5.568529827791667,6.780163303216667,1.6506263224333333,2.1697466126,4.449735287191667,6.281741053708333,32.09166666666667,29.875,31.541666666666668,34.0,12.58767120625,12.714167856583332,12.771133115833335,12.829966504083332,6.326932154258333,6.4540523105666665,6.508724226033333,6.564157067175,8.708661027858334,9.25434112765,9.910953811241667,10.639588536916667,13.375,6.433333333333334,7.867302688883334,7.036486994216666,1.7424868214833333,2.5027767081916665,3.2185553241666667,4.20396268575,0.23140097444166666,0.3256023259583333,0.3515886806333333,0.3498391962333333,13.376355832916666,11.450000000000001,15.073686920083333,17.13695102725
Michigan,2.1209680789228917,3.4614081303795183,3.6966448566963854,3.5843558092120484,3.2289156626867475,10.779116465892772,11.240963855459036,13.152610441731325,94255.34939759035,107009.95180722892,111591.30120481928,111991.53012048193,-0.7601870511144578,-0.7131361996831325,-0.5448498477168675,-0.31623335459999996,0.30327425250240964,0.35016700723493976,0.36395572133734944,0.3568450807120482,7.891566265060241,7.867469879518072,12.58496944883976,9.352387037149397,2.011065298133735,2.3863756106843375,4.799544040113253,7.591423737755422,28.944578313253015,28.491566265060243,30.7,34.57349397590362,10.318744219168675,10.443027398925302,10.60341624323253,10.639265019151807,3.847011442291566,3.9706806102734937,4.128248061181928,4.166576303319277,8.523377724438555,9.075840437218071,9.776643141693976,10.27620816029518,24.428915662650603,10.785542168674699,9.127753209687953,10.812298199079518,1.9778518266915663,2.299014543201205,2.639674890745783,3.066073395974699,0.2654946524566265,0.34095256266746987,0.3454481346325301,0.3635890553939759,9.790389602956626,8.108433734939759,10.234699324433734,12.631241066422893
Minnesota,0.7936146517804598,1.6871000383666666,1.6666446268402297,1.6999956968045977,0.48275862068735625,0.9961685823747127,1.206896551716092,1.4865900383114943,39239.816091954024,43748.31034482759,46850.22988505747,50288.49425287356,-0.3552065819183908,-0.5593082353965517,-0.5822143402275862,-0.7156876953195402,-0.03611522794367816,-0.043948976905747124,-0.0869542978597701,-0.11518355697931035,5.870114942528735,5.181609195402299,7.286016557601149,5.916075995763219,1.1818376456850574,1.4815443927632184,3.1688990950689657,5.529792083049426,29.452873563218393,29.764367816091955,30.912643678160922,34.748275862068965,9.944260889136782,9.970709232256322,10.048178679271263,10.032653075006897,3.3283491484908043,3.3545679713977012,3.4281392124862067,3.4130118339919537,8.351375443228736,8.967684725767816,9.758923190601148,10.295506851751725,32.54827586206896,12.799999999999999,10.021644586489655,9.261871042450576,0.10655174272528736,0.14576778824137931,0.18747133241954023,0.3108018137770115,0.2968929344390805,0.3627828375965517,0.35536761810229883,0.34907434298735635,10.155692699905748,6.280459770114942,7.347321482890804,8.776133167818392
Mississippi,8.654638732930488,13.18670436249512,13.483280240835365,14.052685889330489,2.4512195121890246,3.528455284539025,4.252032520318293,4.439024390248781,26562.69512195122,27036.51219512195,30739.48780487805,31380.682926829268,1.6710203330512197,1.7995388794682927,1.7028635597487805,1.8254432873439026,0.05906982645365853,0.014620737448780487,-0.012133908702439026,-0.028667954710975607,5.386585365853659,5.537804878048781,7.857426385040244,9.530556482404878,1.3217435995304878,1.9398520096804879,4.140023971701219,6.632562133173171,24.451219512195124,26.051219512195118,28.20487804878049,31.376829268292685,9.939624926846342,9.92099327110122,10.01839955454878,10.019382447262196,3.610131427617073,3.592504929412195,3.69108385267439,3.6986391347231704,7.772793648162195,8.5539583075,9.481422662758536,9.964562056415852,58.40487804878049,33.9390243902439,21.598463789014634,23.747418811256097,42.54235731719268,38.70050454597073,37.52851258132073,38.39443099990244,0.37452287747560975,0.42372090817073166,0.40529622384999997,0.42017264450243896,15.262778945792682,13.215853658536586,15.568545490032928,21.14011139109756
Missouri,3.2482095679069567,3.6257108974747823,4.892708853862608,4.429828261217391,1.84347826086,4.008695652222609,5.066666666657391,4.284057970987826,37563.59130434783,40674.98260869565,42753.791304347826,44496.28695652174,0.22124340224695652,0.07743372707565217,-0.03244644396695652,-0.03486624211652174,-0.11823370736521738,-0.1231527625147826,-0.13069391642347827,-0.13608151895826087,4.032173913043478,4.2330434782608695,7.319082826998262,6.687666436036522,1.9199324677565217,2.542509276437391,4.546709891789566,7.44074606038087,34.692173913043476,34.555652173913046,33.842608695652174,35.990434782608695,9.721527005074783,9.744529738365218,9.866780594444348,9.880589766830434,3.3670923913130433,3.390985133541739,3.513776088417391,3.528053374515652,8.126661560664347,8.774081247321739,9.599056475575653,10.116924365812174,43.97304347826087,18.232173913043475,12.581812150190434,13.749044291066957,2.6814151069460865,2.69769762136,2.6485361585295655,2.9091725672930435,0.3391789249773913,0.39013452239565216,0.37226774398,0.37543553332695656,10.157468856626956,7.640000000000001,8.525973261748696,10.566093099566958
Montana,2.8958123574854544,6.194400524750909,5.752530179620001,3.4269613736890907,0.42424242423999997,0.5818181818127273,0.7636363636290909,0.5999999999963636,12268.49090909091,12625.618181818181,14303.454545454546,14528.454545454546,-0.7126844348363636,-0.5453453722509091,-0.2983430310818182,-0.12424905197636363,-1.26941032582,-1.2895449123218183,-1.3297941629472727,-1.3442785372145456,5.55669161068,5.026259830134546,6.43677187848,6.065810503790909,3.4021812172345456,3.579162714461818,5.239191012289091,7.811978770216363,28.568181818181817,29.883636363636363,30.68666666667273,35.6806060606,8.856587957761818,8.785002477865454,8.849590550812728,8.795996983907273,1.1040606611927273,1.0325315240890909,1.098953919578182,1.0444396108818181,8.492926315809092,8.967618001196364,9.698856264403638,10.139449161974545,24.862829208672725,12.234015797403636,12.177807370749091,13.80747774341091,0.09739998348545453,0.10532203139818183,0.07957879256363636,0.10828398069272727,0.2748649036563636,0.3593162809218182,0.36612972863090915,0.3753974656563636,9.73530945699818,7.099125133894545,7.8083252656363635,9.864712696823636
Nebraska,1.1118933856419355,1.3356017689010753,1.5497630334462364,1.5341924661225805,0.33691756272473117,0.4516129032247312,0.6774193548354839,0.4982078853043011,15175.591397849463,15971.322580645161,16879.83870967742,16971.88172043011,-0.29215849142795697,-0.39146095097956984,-0.3132184171688172,-0.5656014898301075,-0.7990937137150538,-0.8369957132666667,-0.9252422709451613,-0.9752846464021505,2.636559139784946,2.1989247311827955,2.6925489810225804,3.056208969590322,1.3368932520172043,1.6361212280215054,3.0411570321075265,5.306072788024731,31.978494623655912,33.413978494623656,33.53763440860215,36.6258064516129,8.92594440517742,8.857367845567742,8.8600967044,8.772393624807528,2.3816796497763444,2.3137178220322583,2.314186313301075,2.2235462213580646,8.272142053437634,8.853609840704301,9.668997849113978,10.167855448692473,35.37248914705376,14.16774193548387,11.494080609248387,10.265188673405376,0.1732236570892473,0.22277022630322582,0.2602763659655914,0.31983360294731183,0.30700701689139787,0.3711272721752688,0.37373372381182796,0.35322539446129037,8.755866782255913,5.679569892473118,6.141171453743011,7.593570694581721
Nevada,8.584159576205883,7.016639690694117,13.566479672635294,6.045157894252942,1.3921568627470589,2.823529411764706,7.470588235317647,7.9999999999941185,16781.058823529413,28749.29411764706,47087.82352941176,70696.05882352941,-0.9566923819882353,-1.0529910992941176,-0.7284008364294118,-0.796011212117647,-1.6903979177764707,-1.446886740435294,-1.2539608239882352,-0.995338332,6.4941176470588236,4.0,5.128317356235294,6.2037459087470594,6.189107872876471,6.586276322041177,9.56567915525294,13.048015311352941,31.329411764705885,30.058823529411764,31.01176470588235,33.741176470588236,8.530642407788235,8.792235156352941,9.177549360417647,9.518164535411765,0.2884430915117647,0.5475469352117648,0.9342753144882353,1.2770473773,8.64659942502353,9.17893209712353,9.848479013335295,10.442376116941176,17.80204431447059,8.641176470588235,8.452730849029411,8.494776020582353,1.3894227317588237,1.4203104774941178,1.3652038045117647,1.7370650980588234,0.25743460994117645,0.32735306560588234,0.34863593031764706,0.34962357058235294,10.513392429705883,6.835294117647059,8.828219730964705,10.470140046152942
